[INFO] | 2023-07-06 07:22:46 AM | analyzer.StandardBounties_1 | Analysis started at: 2023-07-06 07:22:46 AM
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function issueBounty
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Generating return summary for safeTransferFrom
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Return summary generated for safeTransferFrom
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function safeTransferFrom
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Generating return summary for transferTokens
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Return summary generated for transferTokens
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function transferTokens
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Generating return summary for refundContribution
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Return summary generated for refundContribution
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function refundContribution
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Generating return summary for acceptFulfillment
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Return summary generated for acceptFulfillment
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function acceptFulfillment
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Generating return summary for refundContributions
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Return summary generated for refundContributions
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function refundContributions
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Generating return summary for fulfillAndAccept
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Return summary generated for fulfillAndAccept
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Range graph generated
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Processed function fulfillAndAccept
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Value Range Analysis took 0.059605 seconds
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Value Range Analysis finished
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Dependency detection started!
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Dependency detection finished!
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Static Analysis took 5.594899 seconds
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Dependency does not exist
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Symbolic execution is not needed!
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Analysis finished!
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Analysis took 5.595054 seconds
[INFO] | 2023-07-06 07:22:52 AM | analyzer.StandardBounties_1 | Analysis finished at: 2023-07-06 07:22:52 AM
