[INFO] | 2023-07-06 06:37:41 AM | analyzer.OwnerManager_7 | Analysis started at: 2023-07-06 06:37:41 AM
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for isOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function isOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Generating return summary for getOwners
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for getOwners
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function getOwners
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Generating return summary for authorized
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for authorized
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function authorized
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Generating return summary for swapOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for swapOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Range graph generated
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function swapOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Generating return summary for changeThreshold
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for changeThreshold
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Range graph generated
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function changeThreshold
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Generating return summary for addOwnerWithThreshold
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for addOwnerWithThreshold
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Range graph generated
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function addOwnerWithThreshold
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Generating return summary for removeOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Return summary generated for removeOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Range graph generated
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Processed function removeOwner
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Value Range Analysis took 0.007220 seconds
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Value Range Analysis finished
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Dependency detection started!
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Dependency detection finished!
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Static Analysis took 0.873235 seconds
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Dependency does not exist
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Analysis finished!
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Analysis took 0.873382 seconds
[INFO] | 2023-07-06 06:37:42 AM | analyzer.OwnerManager_7 | Analysis finished at: 2023-07-06 06:37:42 AM
