filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
all_contract/DapiServer_1.sol,DapiServer_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402573.9023526,312.5560450553894,,{},{},{},{DOCKER_TIMEOUT}
all_contract/Degens_1.sol,Degens_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400991.6191869,312.71680092811584,,{},{},{},{DOCKER_TIMEOUT}
all_contract/Degens_2.sol,Degens_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402537.2613194,311.85238003730774,,{},{},{},{DOCKER_TIMEOUT}
all_contract/DharmaAccountRecoveryManager_1.sol,DharmaAccountRecoveryManager_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402336.180419,311.83890652656555,,{},{},{},{DOCKER_TIMEOUT}
all_contract/DharmaKeyRegistryV1_1.sol,DharmaKeyRegistryV1_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688403019.8384774,231.36956143379211,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/DharmaSmartWalletFactoryV1_1.sol,DharmaSmartWalletFactoryV1_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400351.8592768,312.3496069908142,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/DutchCrowdsaleIdx_1.sol,DutchCrowdsaleIdx_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399362.682441,314.2544982433319,,{},{},{},{DOCKER_TIMEOUT}
all_contract/DynamicLiquidTokenConverterFactory_1.sol,DynamicLiquidTokenConverterFactory_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402328.3194056,312.70473885536194,,{},{},{},{DOCKER_TIMEOUT}
all_contract/DynamicLiquidTokenConverter_1.sol,DynamicLiquidTokenConverter_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399748.4374316,16.33824348449707,0,{},{},{solc error},{exception (AttributeError: 'NoneType' object has no attribute 'result')}
all_contract/DynamicLiquidTokenConverter_2.sol,DynamicLiquidTokenConverter_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400637.8191905,16.250132083892822,0,{},{},{solc error},{exception (AttributeError: 'NoneType' object has no attribute 'result')}
